  Time                 , I(L1)                , V(Q1:SOURCE,Q3:SOURCE), V(RL:2,0)            
  4.207406084047e-007  ,3.747143714624e-004  ,4.925096883771e+001  ,5.473614750701e-002  
  4.443053047167e-007  ,4.083957273682e-004  ,7.117353972049e+001  ,1.455447492113e-001  
  4.535380641924e-007  ,4.240547646080e-004  ,8.147627539724e+001  ,1.402759260228e-001  
  4.586186151014e-007  ,4.334305861703e-004  ,8.733461056113e+001  ,1.420822864461e-001  
  4.649888615118e-007  ,4.460759310136e-004  ,9.489147173606e+001  ,1.502482665090e-001  
  4.777293543325e-007  ,4.745908650770e-004  ,1.107207054377e+002  ,1.692688180139e-001  
  4.976820091711e-007  ,5.283639969904e-004  ,1.368050131483e+002  ,1.983112354073e-001  
  5.284201244818e-007  ,6.324269363099e-004  ,1.746720727737e+002  ,2.286302392162e-001  
  5.328144769178e-007  ,6.493361764866e-004  ,1.793545350408e+002  ,2.296063544848e-001  
  5.339130650268e-007  ,6.536319029815e-004  ,1.804511311887e+002  ,2.295999150649e-001  
  5.361102412449e-007  ,6.623007248750e-004  ,1.825449287917e+002  ,2.293645474749e-001  
  5.405045936809e-007  ,6.799165451263e-004  ,1.862753387690e+002  ,2.279540902867e-001  
  5.492932985531e-007  ,7.158802492787e-004  ,1.907966949923e+002  ,2.141699233442e-001  
  5.554132054554e-007  ,7.412934535025e-004  ,1.921686898558e+002  ,2.103394649445e-001  
  5.593053887592e-007  ,7.575519733085e-004  ,1.926026419411e+002  ,2.114103704208e-001  
  5.638733397232e-007  ,7.766829614322e-004  ,1.929313264288e+002  ,2.132737765497e-001  
  5.689754973160e-007  ,7.980944968558e-004  ,1.931715408987e+002  ,2.147181322044e-001  
  5.791798125015e-007  ,8.409927389353e-004  ,1.936168505100e+002  ,2.161423993076e-001  
  5.895286689506e-007  ,8.845989838215e-004  ,1.940577533524e+002  ,2.166779266115e-001  
  6.039455424057e-007  ,9.455194377492e-004  ,1.947120890233e+002  ,2.175380972825e-001  
  6.204619894729e-007  ,1.015569721584e-003  ,1.955059021284e+002  ,2.185284611069e-001  
  6.362572203384e-007  ,1.082830411764e-003  ,1.962777102352e+002  ,2.194086657349e-001  
  6.544425974594e-007  ,1.160588946643e-003  ,1.971303961972e+002  ,2.201943364452e-001  
  6.796255598770e-007  ,1.268738751652e-003  ,1.980640616740e+002  ,2.208012017451e-001  
  7.072135697113e-007  ,1.387642682590e-003  ,1.986469033186e+002  ,2.208621506072e-001  
  7.401928196655e-007  ,1.530092558864e-003  ,1.989450616510e+002  ,2.209675758576e-001  
  7.804557572113e-007  ,1.704219083954e-003  ,1.990936839652e+002  ,2.211872910229e-001  
  8.036926279770e-007  ,1.804779356149e-003  ,1.991405435947e+002  ,2.212965540214e-001  
  8.163988481270e-007  ,1.859780880002e-003  ,1.991606644161e+002  ,2.213321702543e-001  
  8.316546569572e-007  ,1.925826919250e-003  ,1.991814011488e+002  ,2.213661510620e-001  
  8.503228317009e-007  ,2.006654762929e-003  ,1.992029003352e+002  ,2.214103945287e-001  
  8.876591811882e-007  ,2.168333412359e-003  ,1.992373997385e+002  ,2.214985589075e-001  
  9.409457336174e-007  ,2.399119029341e-003  ,1.992750950176e+002  ,2.216111108563e-001  
  9.962767253624e-007  ,2.638795960747e-003  ,1.993051747733e+002  ,2.217218580858e-001  
  1.000000080000e-006  ,2.654925699442e-003  ,1.993069317193e+002  ,2.217296451357e-001  
  1.001539556216e-006  ,2.661594834641e-003  ,1.993081356940e+002  ,2.217502223850e-001  
  1.004618508648e-006  ,2.674933216052e-003  ,1.993106439251e+002  ,2.217570753857e-001  
  1.010776413511e-006  ,2.701610357106e-003  ,1.993144989867e+002  ,2.217537748538e-001  
  1.020508361887e-006  ,2.743771600309e-003  ,1.993185238980e+002  ,2.217617972688e-001  
  1.035454226564e-006  ,2.808521925161e-003  ,1.993226228990e+002  ,2.217879031682e-001  
  1.051216674875e-006  ,2.876811003001e-003  ,1.993255067906e+002  ,2.218160535178e-001  
  1.080235196184e-006  ,3.002531824212e-003  ,1.993292789853e+002  ,2.218596454186e-001  
  1.109939170908e-006  ,3.131223163963e-003  ,1.993314792800e+002  ,2.219036932270e-001  
  1.144998622964e-006  ,3.283116977440e-003  ,1.993327920270e+002  ,2.219555410284e-001  
  1.182990623544e-006  ,3.447715374257e-003  ,1.993332663393e+002  ,2.220113014731e-001  
  1.231985641550e-006  ,3.659981666431e-003  ,1.993334610775e+002  ,2.220828268891e-001  
  1.284241033624e-006  ,3.886370350115e-003  ,1.993333582284e+002  ,2.221589775395e-001  
  1.388751817773e-006  ,4.339137900213e-003  ,1.993329688886e+002  ,2.223111718119e-001  
  1.510273767541e-006  ,4.865585453184e-003  ,1.993324399278e+002  ,2.224880904147e-001  
  1.753317667078e-006  ,5.918426291489e-003  ,1.993313782886e+002  ,2.228419227978e-001  
  2.048813654016e-006  ,7.198386638260e-003  ,1.993300877740e+002  ,2.232721039329e-001  
  2.639805627893e-006  ,9.757986489510e-003  ,1.993275068042e+002  ,2.241324321184e-001  
  3.821789575647e-006  ,1.487590309517e-002  ,1.993223452392e+002  ,2.258529463701e-001  
  6.185757471155e-006  ,2.510660608833e-002  ,1.993120238307e+002  ,2.292934072820e-001  
  1.091369326217e-005  ,4.554750852769e-002  ,1.992913877784e+002  ,2.361720615052e-001  
  2.036956484420e-005  ,8.634741457363e-002  ,1.992501428459e+002  ,2.499203155811e-001  
  3.037017519576e-005  ,1.293792205935e-001  ,1.992065611096e+002  ,2.644475006610e-001  
  4.037078554733e-005  ,1.722894712558e-001  ,1.991630196224e+002  ,2.789612690196e-001  
  5.037139589889e-005  ,2.150784004967e-001  ,1.991195183345e+002  ,2.934616373326e-001  
  6.037200625045e-005  ,2.577464043369e-001  ,1.990760570318e+002  ,3.079486771426e-001  
  7.037261660201e-005  ,3.002938602895e-001  ,1.990326355174e+002  ,3.224224539360e-001  
  8.037322695358e-005  ,3.427209834985e-001  ,1.989892537609e+002  ,3.368829778941e-001  
  9.037383730514e-005  ,3.850281498837e-001  ,1.989459115681e+002  ,3.513303137785e-001  
  1.003744476567e-004  ,4.272156805625e-001  ,1.989026088004e+002  ,3.657645076988e-001  
  1.103750580083e-004  ,4.692838957856e-001  ,1.988593453212e+002  ,3.801856052669e-001  
  1.203756683598e-004  ,5.112331149399e-001  ,1.988161209947e+002  ,3.945936517305e-001  
  1.303762787114e-004  ,5.530636565507e-001  ,1.987729356868e+002  ,4.089886917884e-001  
  1.403768890630e-004  ,5.947758382856e-001  ,1.987297892735e+002  ,4.233707697436e-001  
  1.503774994145e-004  ,6.363699769549e-001  ,1.986866816091e+002  ,4.377399292802e-001  
  1.603781097661e-004  ,6.778464410022e-001  ,1.986436125048e+002  ,4.520962318261e-001  
  1.703787201176e-004  ,7.192054404062e-001  ,1.986005819589e+002  ,4.664396836932e-001  
  1.803793304692e-004  ,7.604473420621e-001  ,1.985575897836e+002  ,4.807703451545e-001  
  1.903799408208e-004  ,8.015724593804e-001  ,1.985146358541e+002  ,4.950882578113e-001  
  2.003805511723e-004  ,8.425811049282e-001  ,1.984717200476e+002  ,5.093934625777e-001  
  2.103811615239e-004  ,8.834735904319e-001  ,1.984288422430e+002  ,5.236859998803e-001  
  2.203817718755e-004  ,9.242502267794e-001  ,1.983860023209e+002  ,5.379659094361e-001  
  2.303823822270e-004  ,9.649113240229e-001  ,1.983432001638e+002  ,5.522332304568e-001  
  2.403829925786e-004  ,1.005457191382e+000  ,1.983004356562e+002  ,5.664880014255e-001  
  2.503836029301e-004  ,1.045888137244e+000  ,1.982577086844e+002  ,5.807302603057e-001  
  2.603842132817e-004  ,1.086204469171e+000  ,1.982150191364e+002  ,5.949600443173e-001  
  2.703848236333e-004  ,1.126406493899e+000  ,1.981723669164e+002  ,6.091773901657e-001  
  2.803854339848e-004  ,1.166494517340e+000  ,1.981297518875e+002  ,6.233823337491e-001  
  2.903860443364e-004  ,1.206468895269e+000  ,1.980871739007e+002  ,6.375749284695e-001  
  3.003866546880e-004  ,1.246329830448e+000  ,1.980446329689e+002  ,6.517551729858e-001  
  3.103872650395e-004  ,1.286077677165e+000  ,1.980021289311e+002  ,6.659231192897e-001  
  3.203878753911e-004  ,1.325712738066e+000  ,1.979596616871e+002  ,6.800788008147e-001  
  3.303884857426e-004  ,1.365235314989e+000  ,1.979172311388e+002  ,6.942222501887e-001  
  3.403890960942e-004  ,1.404645708962e+000  ,1.978748371902e+002  ,7.083534995154e-001  
  3.503897064458e-004  ,1.443944220209e+000  ,1.978324797472e+002  ,7.224725800890e-001  
  3.603903167973e-004  ,1.483131148153e+000  ,1.977901587175e+002  ,7.365795226768e-001  
  3.703909271489e-004  ,1.522206791414e+000  ,1.977478740114e+002  ,7.506743572347e-001  
  3.803915375005e-004  ,1.561171447818e+000  ,1.977056255405e+002  ,7.647571131897e-001  
  3.903921478520e-004  ,1.600025414393e+000  ,1.976634132189e+002  ,7.788278191572e-001  
  4.003927582036e-004  ,1.638768987379e+000  ,1.976212369767e+002  ,7.928865032412e-001  
  4.103933685551e-004  ,1.677402462223e+000  ,1.975790967024e+002  ,8.069331926812e-001  
  4.203939789067e-004  ,1.715926182533e+000  ,1.975369922739e+002  ,8.209679320689e-001  
  4.303945892583e-004  ,1.754340344144e+000  ,1.974949237291e+002  ,8.349907117156e-001  
  4.403951996098e-004  ,1.792645289239e+000  ,1.974528909334e+002  ,8.490015747534e-001  
  4.503958099614e-004  ,1.830841310131e+000  ,1.974108938128e+002  ,8.630005459490e-001  
  4.603964203130e-004  ,1.868928698355e+000  ,1.973689322953e+002  ,8.769876492250e-001  
  4.703970306645e-004  ,1.906907744672e+000  ,1.973270063107e+002  ,8.909629080220e-001  
  4.803976410161e-004  ,1.944778739068e+000  ,1.972851157911e+002  ,9.049263449420e-001  
  4.903982513676e-004  ,1.982541970763e+000  ,1.972432606754e+002  ,9.188779821144e-001  
  5.003988617192e-004  ,2.020197776126e+000  ,1.972014408334e+002  ,9.328178585695e-001  
  5.103994720708e-004  ,2.057746346864e+000  ,1.971596563198e+002  ,9.467459596127e-001  
  5.204000824223e-004  ,2.095188017957e+000  ,1.971179070187e+002  ,9.606623229913e-001  
  5.304006927739e-004  ,2.132523075567e+000  ,1.970761928811e+002  ,9.745669682503e-001  
  5.404013031255e-004  ,2.169751805097e+000  ,1.970345138352e+002  ,9.884599140586e-001  
  5.504019134770e-004  ,2.206874491193e+000  ,1.969928698215e+002  ,1.002341178658e+000  
  5.604025238286e-004  ,2.243891417750e+000  ,1.969512608059e+002  ,1.016210779484e+000  
  5.704031341801e-004  ,2.280802914950e+000  ,1.969096866773e+002  ,1.030068751158e+000  
  5.804037445317e-004  ,2.317609170978e+000  ,1.968681474929e+002  ,1.043915074568e+000  
  5.904043548833e-004  ,2.354310514654e+000  ,1.968266431531e+002  ,1.057749782944e+000  
  6.004049652348e-004  ,2.390907226885e+000  ,1.967851736125e+002  ,1.071572891402e+000  
  6.104055755864e-004  ,2.427399587834e+000  ,1.967437388283e+002  ,1.085384414217e+000  
  6.204061859380e-004  ,2.463787876926e+000  ,1.967023387589e+002  ,1.099184365273e+000  
  6.304067962895e-004  ,2.500072372847e+000  ,1.966609733651e+002  ,1.112972757621e+000  
  6.404074066411e-004  ,2.536253353552e+000  ,1.966196426089e+002  ,1.126749603931e+000  
  6.504080169926e-004  ,2.572331096262e+000  ,1.965783464547e+002  ,1.140514916051e+000  
  6.604086273442e-004  ,2.608305877468e+000  ,1.965370848819e+002  ,1.154268705469e+000  
  6.704092376958e-004  ,2.644178018749e+000  ,1.964958577817e+002  ,1.168011000380e+000  
  6.804098480473e-004  ,2.679947703382e+000  ,1.964546652249e+002  ,1.181741775928e+000  
  6.904104583989e-004  ,2.715615251628e+000  ,1.964135071554e+002  ,1.195461059202e+000  
  7.004110687505e-004  ,2.751180937082e+000  ,1.963723835346e+002  ,1.209168859337e+000  
  7.104116791020e-004  ,2.786645032619e+000  ,1.963312943380e+002  ,1.222865184654e+000  
  7.204122894536e-004  ,2.822007810399e+000  ,1.962902395412e+002  ,1.236550043158e+000  
  7.304128998051e-004  ,2.857269541869e+000  ,1.962492191228e+002  ,1.250223442041e+000  
  7.404135101567e-004  ,2.892430497761e+000  ,1.962082330621e+002  ,1.263885388181e+000  
  7.504141205083e-004  ,2.927490948099e+000  ,1.961672813410e+002  ,1.277535887661e+000  
  7.604147308598e-004  ,2.962451162201e+000  ,1.961263639420e+002  ,1.291174946252e+000  
  7.704153412114e-004  ,2.997311408679e+000  ,1.960854808503e+002  ,1.304802568946e+000  
  7.804159515630e-004  ,3.032071955440e+000  ,1.960446320517e+002  ,1.318418760431e+000  
  7.904165619145e-004  ,3.066733069695e+000  ,1.960038175513e+002  ,1.332023524649e+000  
  8.004171722661e-004  ,3.101295017951e+000  ,1.959630373009e+002  ,1.345616865171e+000  
  8.104177826176e-004  ,3.135758110180e+000  ,1.959222912600e+002  ,1.359198802311e+000  
  8.204183929692e-004  ,3.170122581832e+000  ,1.958815794600e+002  ,1.372769327009e+000  
  8.304190033208e-004  ,3.204388623895e+000  ,1.958409019780e+002  ,1.386328412165e+000  
  8.404196136723e-004  ,3.238556559053e+000  ,1.958002587406e+002  ,1.399876082356e+000  
  8.504202240239e-004  ,3.272626650352e+000  ,1.957596497443e+002  ,1.413412338676e+000  
  8.604208343755e-004  ,3.306599203744e+000  ,1.957190749362e+002  ,1.426937198781e+000  
  8.704214447270e-004  ,3.340474393607e+000  ,1.956785344203e+002  ,1.440450628018e+000  
  8.804220550786e-004  ,3.374252524651e+000  ,1.956380281464e+002  ,1.453952643074e+000  
  8.904226654301e-004  ,3.407933857192e+000  ,1.955975561173e+002  ,1.467443243081e+000  
  9.004232757817e-004  ,3.441518694007e+000  ,1.955571182859e+002  ,1.480922443712e+000  
  9.104238861333e-004  ,3.475007207666e+000  ,1.955167147617e+002  ,1.494390208478e+000  
  9.204244964848e-004  ,3.508399699722e+000  ,1.954763455155e+002  ,1.507846552143e+000  
  9.304251068364e-004  ,3.541696470593e+000  ,1.954360104769e+002  ,1.521291489186e+000  
  9.404257171880e-004  ,3.574897691507e+000  ,1.953957097572e+002  ,1.534724981639e+000  
  9.504263275395e-004  ,3.608003661671e+000  ,1.953554433419e+002  ,1.548147042907e+000  
  9.604269378911e-004  ,3.641014679170e+000  ,1.953152111804e+002  ,1.561557686116e+000  
  9.704275482426e-004  ,3.673930913905e+000  ,1.952750133903e+002  ,1.574956872021e+000  
  9.804281585942e-004  ,3.706752662760e+000  ,1.952348499433e+002  ,1.588344612649e+000  
  9.904287689458e-004  ,3.739480221508e+000  ,1.951947207846e+002  ,1.601720919781e+000  
  1.000100000080e-003  ,3.771040435607e+000  ,1.951559408159e+002  ,1.614648379056e+000  
  1.000110000072e-003  ,3.771073013011e+000  ,1.951090544772e+002  ,1.638218267443e+000  
  1.000110625362e-003  ,3.771075050001e+000  ,1.951056199204e+002  ,1.639952903545e+000  
  1.000111875942e-003  ,3.771079123841e+000  ,1.950973401462e+002  ,1.644138747335e+000  
  1.000114377102e-003  ,3.771087270650e+000  ,1.950741181088e+002  ,1.655852917532e+000  
  1.000119379422e-003  ,3.771103558875e+000  ,1.950023618668e+002  ,1.691922216665e+000  
  1.000129384061e-003  ,3.771136099772e+000  ,1.947633675721e+002  ,1.811807643738e+000  
  1.000147643944e-003  ,3.771195277642e+000  ,1.939044607740e+002  ,2.242460574767e+000  
  1.000180235764e-003  ,3.771298490824e+000  ,1.887479504141e+002  ,4.827410275552e+000  
  1.000200000080e-003  ,3.771358458743e+000  ,1.809058237923e+002  ,8.760654757973e+000  
  1.000200311095e-003  ,3.771359375150e+000  ,1.807329001383e+002  ,8.847209921990e+000  
  1.000200933126e-003  ,3.771361204689e+000  ,1.803918971149e+002  ,9.017658866446e+000  
  1.000202177186e-003  ,3.771364850317e+000  ,1.797244143208e+002  ,9.351240843401e+000  
  1.000203704183e-003  ,3.771369298902e+000  ,1.788334257645e+002  ,9.798603106005e+000  
  1.000205705781e-003  ,3.771375068225e+000  ,1.770378382212e+002  ,1.070792200844e+001  
  1.000207697321e-003  ,3.771380629331e+000  ,1.703727683115e+002  ,1.414178222464e+001  
  1.000209765230e-003  ,3.771385767038e+000  ,1.523291271914e+002  ,2.333239432260e+001  
  1.000213585888e-003  ,3.771391323052e+000  ,8.139997800565e+001  ,5.922735015525e+001  
  1.000217997377e-003  ,3.771388113480e+000  ,-4.199236666288e+001  ,1.214106984368e+002  
  1.000222366397e-003  ,3.771374083425e+000  ,-1.593104472940e+002  ,1.804848152569e+002  
  1.000223170222e-003  ,3.771370338975e+000  ,-1.787395582597e+002  ,1.902845115930e+002  
  1.000223371178e-003  ,3.771369351024e+000  ,-1.830428849984e+002  ,1.924608307885e+002  
  1.000223773090e-003  ,3.771367322992e+000  ,-1.908351415302e+002  ,1.964077393283e+002  
  1.000224576914e-003  ,3.771363094575e+000  ,-2.026064795093e+002  ,2.024076562011e+002  
  1.000224777871e-003  ,3.771362007382e+000  ,-2.046097833989e+002  ,2.034449640788e+002  
  1.000225179783e-003  ,3.771359812980e+000  ,-2.074267057941e+002  ,2.049138669472e+002  
  1.000225280261e-003  ,3.771359260693e+000  ,-2.079246831886e+002  ,2.051735377471e+002  
  1.000225481217e-003  ,3.771358153069e+000  ,-2.087504640343e+002  ,2.056037717346e+002  
  1.000225531456e-003  ,3.771357875586e+000  ,-2.089188655606e+002  ,2.056921324047e+002  
  1.000225631934e-003  ,3.771357320117e+000  ,-2.091968969925e+002  ,2.058405569532e+002  
  1.000225832890e-003  ,3.771356207890e+000  ,-2.095359731717e+002  ,2.060283240554e+002  
  1.000226234802e-003  ,3.771353980648e+000  ,-2.097797487168e+002  ,2.061649752079e+002  
  1.000226701954e-003  ,3.771351390160e+000  ,-2.098740313137e+002  ,2.062071643798e+002  
  1.000227244822e-003  ,3.771348378976e+000  ,-2.099199692365e+002  ,2.062216731401e+002  
  1.000227920776e-003  ,3.771344629169e+000  ,-2.099311741826e+002  ,2.062108416434e+002  
  1.000229105418e-003  ,3.771338057568e+000  ,-2.099182176289e+002  ,2.061713521327e+002  
  1.000231060078e-003  ,3.771327216416e+000  ,-2.098452007669e+002  ,2.060704799997e+002  
  1.000234969397e-003  ,3.771305546569e+000  ,-2.096107138126e+002  ,2.058081034906e+002  
  1.000237486949e-003  ,3.771291602930e+000  ,-2.094367826012e+002  ,2.056251525999e+002  
  1.000240149414e-003  ,3.771276866721e+000  ,-2.092539225839e+002  ,2.054374289088e+002  
  1.000242904266e-003  ,3.771261629521e+000  ,-2.090848106679e+002  ,2.052658674867e+002  
  1.000245645707e-003  ,3.771246475254e+000  ,-2.089527244736e+002  ,2.051325254160e+002  
  1.000250238990e-003  ,3.771221097103e+000  ,-2.088176157877e+002  ,2.049960962079e+002  
  1.000255122845e-003  ,3.771194123368e+000  ,-2.087577715216e+002  ,2.049350881242e+002  
  1.000262010907e-003  ,3.771156086793e+000  ,-2.087374895211e+002  ,2.049132438936e+002  
  1.000269646262e-003  ,3.771113926036e+000  ,-2.087408015021e+002  ,2.049149780849e+002  
  1.000280741667e-003  ,3.771052659861e+000  ,-2.087478503497e+002  ,2.049200895027e+002  
  1.000295528089e-003  ,3.770971012340e+000  ,-2.087514572536e+002  ,2.049216766321e+002  
  1.000308635151e-003  ,3.770898637806e+000  ,-2.087520354281e+002  ,2.049208910852e+002  
  1.000319995796e-003  ,3.770835906720e+000  ,-2.087520859854e+002  ,2.049200139000e+002  
  1.000330089842e-003  ,3.770780169641e+000  ,-2.087521561890e+002  ,2.049194174902e+002  
  1.000339997624e-003  ,3.770725461184e+000  ,-2.087522724628e+002  ,2.049190022102e+002  
  1.000346981054e-003  ,3.770686900388e+000  ,-2.087523684738e+002  ,2.049187786758e+002  
  1.000354890590e-003  ,3.770643225923e+000  ,-2.087524708637e+002  ,2.049185671639e+002  
  1.000370709663e-003  ,3.770555877218e+000  ,-2.087526391482e+002  ,2.049182311044e+002  
  1.000385358994e-003  ,3.770474987789e+000  ,-2.087527542297e+002  ,2.049179983994e+002  
  1.000396063989e-003  ,3.770415878040e+000  ,-2.087528159364e+002  ,2.049178649172e+002  
  1.000404441421e-003  ,3.770369620489e+000  ,-2.087528522549e+002  ,2.049177768331e+002  
  1.000412397151e-003  ,3.770325691537e+000  ,-2.087528784005e+002  ,2.049177038394e+002  
  1.000421778922e-003  ,3.770273888561e+000  ,-2.087529003687e+002  ,2.049176286016e+002  
  1.000430545276e-003  ,3.770225483827e+000  ,-2.087529125023e+002  ,2.049175662873e+002  
  1.000440841978e-003  ,3.770168629180e+000  ,-2.087529172251e+002  ,2.049175003714e+002  
  1.000454135304e-003  ,3.770095228493e+000  ,-2.087529112913e+002  ,2.049174250134e+002  
  1.000472275977e-003  ,3.769995063014e+000  ,-2.087528852236e+002  ,2.049173347102e+002  
  1.000497655635e-003  ,3.769854927607e+000  ,-2.087528210475e+002  ,2.049172226145e+002  
  1.000534550910e-003  ,3.769651209712e+000  ,-2.087526856958e+002  ,2.049170771023e+002  
  1.000567768579e-003  ,3.769467799566e+000  ,-2.087525407718e+002  ,2.049169519763e+002  
  1.000608931547e-003  ,3.769240522099e+000  ,-2.087523423630e+002  ,2.049167994745e+002  
  1.000642602210e-003  ,3.769054614635e+000  ,-2.087521709588e+002  ,2.049166755372e+002  
  1.000669045811e-003  ,3.768908611536e+000  ,-2.087520328927e+002  ,2.049165780727e+002  
  1.000691892271e-003  ,3.768782470210e+000  ,-2.087519118725e+002  ,2.049164933087e+002  
  1.000713916188e-003  ,3.768660871135e+000  ,-2.087517947061e+002  ,2.049164115977e+002  
  1.000735114580e-003  ,3.768543830681e+000  ,-2.087516820343e+002  ,2.049163332903e+002  
  1.000752614503e-003  ,3.768447210718e+000  ,-2.087515887128e+002  ,2.049162684357e+002  
  1.000771011477e-003  ,3.768345638509e+000  ,-2.087514899060e+002  ,2.049161996077e+002  
  1.000799213415e-003  ,3.768189932774e+000  ,-2.087513391684e+002  ,2.049160948872e+002  
  1.000839565759e-003  ,3.767967145573e+000  ,-2.087511231162e+002  ,2.049159447428e+002  
  1.000901471143e-003  ,3.767625367950e+000  ,-2.087507914783e+002  ,2.049157142878e+002  
